"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "shape" "scale" "X" "X" "" "" "" "" "" "" "" "" "" "" "2.5%" "97.5%" "2.5%" "97.5%"
"result.21" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 450 200 1.92318699366808 7.42918334955148 1.58234003695175 1.22551293984645 1.72107795036259 1.68076943132053 1.71449856581248 1.73173971315743 0.0164291376426258 0.0158637706882867 0.023722762466743 0.0219673942193144 0.0263796372267388 0.0256645824089757 1.42494375707719 2.04797631613273 1.43635374067399 2.03310755131369
"result.22" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 469 200 1.79224236195597 7.71614661576958 1.52230688935434 1.15606057191693 1.63328881957711 1.59416806052944 1.65834164167955 1.67659433457444 0.0165962573243699 0.0163140709756707 0.0244876992498174 0.022920801311059 0.0278057529130797 0.0223420689504043 1.39924894671801 2.02476292143049 1.3930599355296 1.95414534930032
"result.23" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 443 200 1.7403902707133 7.90987041717633 1.72755127219557 1.37615128563221 1.86266032966377 1.8148653906187 1.85380653676933 1.85690785116472 0.0172546279393126 0.0167025696487615 0.0261846061729963 0.0243873600096791 0.0273468249359882 0.032167828022893 1.52939324713538 2.14979496597515 1.5247111582379 2.21737367352697
"result.24" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 470 200 1.74422437947389 7.61288633393243 1.43657811436749 1.08921055470596 1.49771841685356 1.48012181518486 1.50566831578808 1.50781041171975 0.0157143500615382 0.0150953508073331 0.0182281723284191 0.0175607369887612 0.0212373087003867 0.0197902245953 1.25629354436237 1.77046489124986 1.22335173553707 1.79615558582089
"result.25" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 474 200 1.97017464805535 7.02831215193421 1.46238538509488 1.11572623456693 1.56213075300502 1.55294022501627 1.61415006569044 1.63771428969109 0.0164877845835788 0.0156506303436303 0.0197548093953154 0.0187403075461317 0.0213160415277312 0.0229479968717441 1.3655078301579 1.94105907376617 1.3519195293 1.94822615585027
"result.26" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 468 200 1.68312473744677 8.7605441195375 1.51701703705156 1.17860799141305 1.61198042964993 1.57380837989892 1.59277297100283 1.59256224040882 0.0167898884519251 0.0163903852409869 0.0244019413004752 0.0229917769910311 0.023389511533054 0.020845522986735 1.28704298599673 1.8634722115382 1.31478179121598 1.87378709719885
"result.27" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 437 200 1.77896594580047 8.21654611882397 1.60419518395864 1.25647800596019 1.72888882630844 1.68109973437939 1.66383997300298 1.6874555650581 0.0169939810258219 0.0165223688950113 0.0182100120860872 0.0171957091605673 0.0214880287484544 0.019095770885408 1.38365019127561 1.97036948456851 1.46473578749213 1.96798672102624
"result.28" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 452 200 1.49255182728201 9.71789780768447 1.53236154536157 1.19282970278223 1.5852735254115 1.56607233254908 1.57905219059378 1.58233938158685 0.0170361236011825 0.0168917089204967 0.0196533094107336 0.0191879212928871 0.023063818881271 0.0176086279302122 1.26893081386004 1.89654086084487 1.30713663626731 1.84389043418342
"result.29" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 431 200 1.54159542075919 8.94454404843172 1.73127294431595 1.38756679968825 1.8229939887124 1.805420446741 1.84895516226544 1.85719829691772 0.0158625092336314 0.0155031737056785 0.0196386840923534 0.0191955339904483 0.022175550187393 0.0192564654910468 1.61707948203936 2.15590778944926 1.58086974906904 2.12242713068961
"result.30" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 471 200 1.59366394153675 8.22376277904615 1.73020831532972 1.37950733739229 1.84081521427698 1.82542156106265 1.84035344824832 1.86666835378199 0.0139239091531061 0.0136311495453146 0.0146824983052526 0.0138768812894168 0.013249566136672 0.0143062695090696 1.63404348202499 2.09950172208752 1.64600569925412 2.11441554566643
"result.31" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 464 200 1.82799474984756 7.98424687817319 1.55390441389488 1.23515664185403 1.6981250417344 1.66376564865333 1.71528329320289 1.72122785324824 0.0168955020658007 0.0163944493369148 0.0204722263613253 0.0191356445985906 0.0195893242927254 0.0198691276532254 1.47519782638518 2.01340467209641 1.45209975959685 2.0039239246983
"result.32" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 456 200 1.78132273304662 7.58975624085951 1.51812346093636 1.18833351206575 1.70479707833857 1.63731728845839 1.68218767546033 1.69145271922063 0.0149848555366607 0.01471225001812 0.021839188642008 0.0197755388269042 0.0187778932782212 0.0232626074361101 1.44463189743419 1.98398946996827 1.42135367913189 2.02764867010465
"result.33" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 465 200 1.66991733007237 7.57955242244618 1.4264373928526 1.11934544767771 1.53817759078235 1.49882685658061 1.49935506449422 1.51773723497475 0.0145560376633102 0.0143552805871501 0.0185437322916114 0.0172716306977133 0.0188536346134615 0.0157538935988805 1.23717811285437 1.7813637193146 1.28125193072926 1.7809833683442
"result.34" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 449 200 1.8810512628882 7.1252348797307 1.55417536529217 1.22354107894632 1.66840298135076 1.64447141250678 1.67003347743206 1.66985522012139 0.0158882609457985 0.0154206604597907 0.020108308468166 0.0189970155260791 0.0165251894374857 0.0190354729441783 1.4119299953661 1.91414182920158 1.43765697595026 1.98391464872237
"result.35" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 447 200 1.72361634177262 8.06860993990646 1.49457251985727 1.17201077801611 1.60344541486762 1.58026960723603 1.6098464758656 1.61413635099472 0.0162712147220943 0.0158871101465353 0.0196670546221903 0.0191257205595504 0.020887043025497 0.0214711878801433 1.36134955207072 1.90816830110847 1.36606302926567 1.90299515823859
"result.36" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 456 200 1.93117320686913 6.93056664673819 1.44569909372788 1.12045537112324 1.60672944622263 1.55884939333168 1.62340045667691 1.6122553695185 0.0157997798281087 0.0153952437173052 0.0229970553413896 0.0211590062371078 0.0204383473749858 0.0251088176710945 1.34894060188242 1.87960105581886 1.28973162684322 1.92287848275608
"result.37" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 441 200 1.80956739848032 6.84817855494708 1.37921560662537 1.09303212912429 1.43739911583196 1.41867862930028 1.416729742825 1.41756820213932 0.0151746043504666 0.0147255978234433 0.0190442898581151 0.0183482349541417 0.0196532548498429 0.0170309187692173 1.17079742421479 1.69518929704535 1.1973368457168 1.7162221218609
"result.38" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 445 200 1.62300894092219 8.06477462901446 1.50585390957947 1.19462685084987 1.62241935182675 1.59687102804201 1.61090708784411 1.62490739443377 0.0155175664614959 0.0149847466669199 0.0212571784059181 0.0200175079247649 0.021253161776596 0.0205017996012004 1.35765460168963 1.92804205799793 1.37559593049034 1.97766282706595
"result.39" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 452 200 1.6526669732199 8.25395258227246 1.49186071756934 1.17814382212431 1.6109405544524 1.58536813918645 1.61838105016966 1.62623801145562 0.0148994409037921 0.0146009897020038 0.0177596437075811 0.0169335974154411 0.0151509143525592 0.0191683103867388 1.36975671505348 1.87261824376023 1.3977135273366 1.90210228027799
"result.40" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 432 200 2.0334480888753 6.61749431421674 1.38566883458665 1.08215978053911 1.52535492569792 1.48422511750509 1.49114732837644 1.50047169095874 0.0163081572983184 0.0159004351290317 0.021105674958381 0.0195391004646499 0.0217438547181893 0.0199559754717259 1.25215812354008 1.78308782497384 1.21269389038679 1.7659048677235
"result.41" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 460 200 1.49191647355171 8.40634193817345 1.63979142088038 1.32079214986097 1.73990376730943 1.71701280343631 1.70932196301358 1.71092319661919 0.0135476523556496 0.0132962740084764 0.0164273455349749 0.0155985711240257 0.0116991645301203 0.0190389671617094 1.50019158647691 1.92659841255965 1.46875312951261 2.0028648644514
"result.42" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 485 200 1.9372416216235 6.75809070487516 1.46375566104955 1.1607579839091 1.58862437366747 1.565741735975 1.59615161455076 1.59823781231315 0.0144931228757346 0.0140864168515622 0.0183979198492071 0.0174281816736489 0.0188336204944163 0.0213059179909858 1.37073564137133 1.88239307862873 1.35542841474486 1.90308984884537
"result.43" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 490 200 1.80334206163035 7.29991161205409 1.0787651806572 0.794779459933612 1.16479940152476 1.14479272810341 1.18837680600179 1.18666273372041 0.0163831399273458 0.0159713709943821 0.0215538204505168 0.020770399308028 0.0288240609738624 0.0195444992809784 0.853607096970739 1.53109345363044 0.93500493838889 1.45171475471338
"result.44" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 455 200 1.73863463302263 7.75750791814315 1.4895321494667 1.15689304884039 1.5933828402473 1.56203850257979 1.54254327187708 1.55487549515396 0.016167637109124 0.0156486202735018 0.020344946498425 0.0190447504302812 0.0190450990522012 0.0206894171041833 1.3133787079732 1.81107959362716 1.29947002207929 1.84934436492544
"result.45" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 453 200 1.80810958818164 7.08856788365422 1.63745134511506 1.3068593289584 1.77210601849541 1.73239097123026 1.76691123676829 1.76827961374113 0.0145177282985631 0.0142126289962943 0.0168721184393155 0.0158936092698825 0.016529497094134 0.0211737640922713 1.54536872950497 2.07411870598096 1.52390505180361 2.05394406323432
"result.46" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 443 200 1.70366961334567 7.9897351427412 1.45374487009615 1.15727598250002 1.54816829261564 1.53648521340956 1.59467137063643 1.59945304763141 0.015986922550253 0.0157133991772112 0.0186878710512622 0.0182053857329376 0.0216473535150142 0.0198536240626864 1.36991860667248 1.93221325297518 1.39736454029239 1.87899024971356
"result.47" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 450 200 1.59769039648454 8.08773958720162 1.60320362980569 1.26183150143199 1.6606931108 1.6471309095493 1.64567289100925 1.65312902060386 0.0162323622965096 0.0156488093260829 0.0206132134165058 0.0200987032396752 0.0231746481025123 0.0212098643845239 1.36679450044952 1.94950122243874 1.37424313076835 1.97816742606167
"result.48" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 450 200 1.51556918955193 9.15240514878039 1.55026170869888 1.23739128782671 1.68619268642856 1.65379690171455 1.71472872508436 1.71084247896614 0.0160206786842194 0.0155655152105163 0.0216561402166108 0.0203647368039895 0.0236251409027761 0.026798853408353 1.46642998292199 2.04297206827231 1.43341349126419 2.09330569796038
"result.49" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 457 200 1.71209687851296 7.51154959660878 1.34639193180534 1.07051032148226 1.4269359758161 1.40727147292641 1.4487254068602 1.4475190357668 0.014648220770886 0.0144800077737922 0.0179868930411489 0.0173035598163962 0.0183776479512819 0.0208926155337448 1.17909502747459 1.68273970189317 1.18795467107353 1.74727267252015
"result.50" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 474 200 1.77762604510514 7.78025406425833 1.32432839259325 1.02658196963002 1.39100648767327 1.37983307280284 1.39522400495816 1.40957066749852 0.0159980567076328 0.0155500121616763 0.0181364775111201 0.017555784979986 0.017520423083176 0.0183111139347843 1.14224525462261 1.65358490067626 1.1820999200984 1.67135417750229
"result.51" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 471 200 1.62233328090511 8.66373850010577 1.47179280860065 1.1675500129865 1.52524350835217 1.50891989757317 1.50038961080096 1.511289491832 0.015854704352901 0.015394218254283 0.0160732834446409 0.0155534467413253 0.0186631983763826 0.0155236069354851 1.24076652453859 1.77301489959027 1.26518998141174 1.72056724085236
"result.52" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 475 200 1.71052982771013 7.65996128562089 1.6411079553275 1.27447612949609 1.76785205657737 1.734350590123 1.73974026023333 1.73511176609987 0.0144681906158748 0.0142294748213312 0.0186039559063625 0.0177202168136206 0.0169132722195891 0.0169675726853023 1.54269108362294 2.04425431207343 1.5111218287857 2.00806808730066
"result.53" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 465 200 1.72095900221219 7.37786939242752 1.41970982163046 1.09580063247363 1.51080277358768 1.49028278219744 1.52896530634838 1.53153858766277 0.0145560247945227 0.0143348647943797 0.0162205387228233 0.015600901252336 0.0180095268656921 0.02127890752207 1.30419343466382 1.76481714883713 1.29638309408683 1.85319459029956
"result.54" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 476 200 1.73818509784344 7.49483347979774 1.40161695601372 1.09514882711404 1.5291908915597 1.48924250897903 1.50492211988684 1.48809094989194 0.0151323022762077 0.0146388368433208 0.0203504892409926 0.0191900750843672 0.0191237343522913 0.0187196727386569 1.26130994959237 1.79661544070835 1.25517881632878 1.77462749226311
"result.55" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 475 200 1.75408897440327 7.45778830019437 1.70028786489713 1.35068950860264 1.8833192333043 1.82036353534713 1.88644770503394 1.88856383214895 0.0143712383752113 0.0138811899557219 0.0206300736116091 0.0186557687612857 0.0230201674121688 0.023648913475602 1.6140488088888 2.24523591099083 1.60580391690572 2.24964431799027
"result.56" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 431 200 1.87214151878178 6.96364864110869 1.43454470592227 1.11360031465272 1.57031186632011 1.53345830441431 1.60347684445669 1.60482281963567 0.0159664896239843 0.0153968072069739 0.0232765877230053 0.0217052322316515 0.0251660299128052 0.0295470268878232 1.31334644510925 1.95600630822314 1.31432641660191 1.98610831889674
"result.57" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 463 200 1.62051707366524 7.86185742243586 1.61171563337853 1.29105139860749 1.74435499642089 1.71194407852915 1.73062557111548 1.73623917150289 0.0151468369784979 0.0146931920148003 0.0171742011787002 0.0162115077467848 0.0188674145983011 0.0190549288989626 1.50141214426672 2.03281814418271 1.48017446378058 2.04813946092573
"result.58" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 473 200 1.8877663646682 6.70759796808706 1.32584947615744 1.01832635659718 1.39173864885487 1.37574384281756 1.37086357325953 1.38062542600123 0.0142983159316539 0.0139658552354638 0.0170804583870941 0.0165030856220675 0.0167418656503274 0.0174808039944324 1.17734883222907 1.63826166227784 1.15101525323748 1.65413450852868
"result.59" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 486 200 1.98069060867987 6.71917790488623 1.28968312573126 1.0146037102248 1.41344145618524 1.37452280324285 1.41049210586321 1.41933595666163 0.0147664907051041 0.0143035473954115 0.0189393227288749 0.0173274922158872 0.0180052165192742 0.0175421199211646 1.14284768359942 1.68793312762669 1.20148554552159 1.70132070981089
"result.60" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 442 200 1.96806556106953 7.38464970170207 1.46792145321798 1.15399780169472 1.53935527788746 1.52877094042151 1.59725843365525 1.59537922612066 0.0170755908071929 0.0167745207615467 0.0229642055525869 0.0224581492928931 0.0251699545791984 0.028435712723806 1.29529231085222 1.88031982798003 1.28318741392594 1.93152467217645
"result.61" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 497 200 1.87490487571094 6.94826910770604 1.68459502326755 1.29471582582988 1.87598035782107 1.825799730188 1.90237121114174 1.92091230008199 0.0142728054766956 0.0139105642517392 0.022892391653811 0.0207785120470606 0.0263451057217379 0.0219982334246636 1.61265183468818 2.23205720594896 1.59874516886215 2.19063817370049
"result.62" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 445 200 1.83566863257977 6.8702881145664 1.3850819786425 1.04623552244645 1.54931918443129 1.50491685024588 1.54837789770905 1.56325104662145 0.0154209701648845 0.0148549933940314 0.023118640783268 0.0211859820119473 0.0228821221989299 0.0247579489309092 1.29744119427688 1.81690773074401 1.20017098533426 1.81094749483914
"result.63" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 452 200 1.77470866847425 7.43058578521202 1.89887245552762 1.49784276073909 2.02695068214302 1.98740526890754 2.02820779025028 2.03880610332738 0.0148272333812423 0.014473938602163 0.0231922526179568 0.0212120895194577 0.0229785636329361 0.030002632421802 1.78120340203187 2.31711135177697 1.75487028445148 2.4116821589475
"result.64" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 500 200 1.83741187522972 7.26455775513107 1.36891911499615 1.07816059277391 1.4613003304872 1.45315720350391 1.50995558941297 1.52142358168057 0.0142889958904018 0.0139794654396665 0.0167523649753987 0.0161081979187736 0.0197304513355406 0.019854111766481 1.26324117896465 1.79110740416052 1.24522532024582 1.81434449281342
"result.65" 1000 0.2 0.1 0.25 0.025 0.3 0.1 0.025 0 2 3 4 1.6094379124341 10 467 200 2.10789589970078 6.29852053710764 1.40485684701138 1.086073835147 1.53160536973098 1.50273256911465 1.54453076607638 1.54675949531863 0.0151999385135941 0.0146396727239665 0.0191523177216823 0.0179042023174877 0.0187859992196537 0.0219548975020751 1.25845657516618 1.82395415572416 1.30125644703198 1.86085329346961
